tournament,model,n,rps,rps_ci_lo,rps_ci_hi,log_loss,brier,accuracy,ece
copa24,dc,32,0.1545113801352901,0.10981848962261986,0.20420401115588177,0.8686230538928685,0.16894773914434658,0.5625,0.1116463242335056
copa24,gbm,32,0.14599685910431348,0.11848772125369644,0.1790871249033868,0.8428086626980993,0.16410505665986005,0.625,0.09210434711133171
euro24,dc,51,0.20004864179395665,0.15693103529223595,0.2383025316735918,1.0316201009003643,0.20736915390625807,0.47058823529411764,0.05568447881462304
euro24,gbm,51,0.18796588680157184,0.14935943371467,0.2226589814474104,1.000807134279243,0.19944791454127986,0.5098039215686274,0.07320365192337003
wc22,dc,64,0.22178233829976024,0.18381601972732578,0.2657230423907074,1.0581828756931537,0.2066667155530654,0.484375,0.08046693115087845
wc22,gbm,64,0.22564741620683565,0.1913799634546064,0.2699159000886477,1.0826726067720958,0.21007270252449842,0.515625,0.06706105256497483
